z	 pix 
0.347538	524334
0.285939	524335
0.418275	524341
0.403426	528437
0.262029	528439
0.278015	528439
0.337671	528439
0.403891	528442
0.402353	530495
0.264507	528450
0.429642	530499
0.247977	530502
0.245366	532552
0.280045	530507
0.316140	534604
0.385930	532559
0.276466	532563
0.331726	532567
0.446401	536664
0.315386	534618
0.317252	534620
0.266026	536668
0.276017	538718
0.269848	538719
0.376866	536671
0.274449	538719
0.454659	536671
0.332461	544879
0.225492	544881
0.325157	542833
0.308475	546931
0.251225	548983
0.345419	563098
0.203785	559010
0.280469	556962
0.467975	554921
0.380209	548782
0.338186	548784
0.462183	548785
0.462066	548786
0.357924	542651
0.245890	536515
0.413569	536521
0.392197	538571
0.373397	534475
0.425154	532428
0.192808	530383
0.198938	530383
0.198827	534482
0.270793	530394
0.281315	528347
0.226892	528350
0.238982	524260
0.235818	524260
0.252213	524263
0.252841	522217
0.269443	522222
0.325541	522224
0.364033	524270
0.385211	524271
0.383861	522225
0.362657	520186
0.382088	520186
0.360839	522228
0.328779	520186
0.325014	522228
0.326757	522228
0.247579	520194
0.245151	520194
0.318352	518156
0.355735	520196
0.417544	518158
0.178668	522240
0.230458	518161
0.340444	518163
0.400994	520203
0.330623	516131
0.405122	520203
0.462349	520204
0.340528	520206
0.299640	518173
0.297904	518173
0.198700	516141
0.190707	516141
0.329222	520214
0.468852	516144
0.436909	516148
0.329199	516154
0.356524	516157
0.247457	516161
0.319252	516164
0.413012	516165
0.421570	518200
0.338853	516168
0.247039	516170
0.274354	518206
0.461270	518205
0.274195	518207
0.265377	520249
0.421203	518216
0.402973	518217
0.276969	518218
0.308975	522299
0.244907	518219
0.337830	520260
0.316499	520269
0.398786	522312
0.456958	522315
0.383662	522318
0.332374	524370
0.329892	528469
0.324725	524375
0.339641	528471
0.336605	528471
0.370101	526424
0.373819	526425
0.265555	528476
0.410705	528478
0.292720	528479
0.241148	528479
0.326458	530527
0.386014	530529
0.396928	532581
0.198592	532585
0.321494	530538
0.398062	532585
0.382189	536681
0.202138	534635
0.196904	534636
0.184520	538738
0.225663	536691
0.340345	538740
0.339294	536692
0.361596	538741
0.359246	536693
0.383648	542842
0.217391	550819
0.457187	542633
0.446355	544683
0.446350	542636
0.335946	544684
0.258513	542637
0.459755	538548
0.461210	536500
0.338219	538550
0.234495	534456
0.350487	534456
0.351122	534457
0.304411	528325
0.451322	528327
0.238403	528329
0.191237	526286
0.189592	526286
0.202500	524242
0.187983	522198
0.385836	522197
0.389106	522199
0.447912	522200
0.289560	520160
0.288678	522203
0.382131	522204
0.315289	520163
0.382462	518125
0.182531	516094
0.384501	518133
0.253027	518134
0.253188	514072
0.224333	514073
0.237543	516103
0.251716	516104
0.380433	514074
0.400374	514074
0.382086	514075
0.435413	512051
0.267874	514077
0.354433	514077
0.321862	516108
0.358438	514081
0.234695	512058
0.245723	514087
0.329385	510039
0.328741	512061
0.402978	510042
0.290973	514091
0.310393	510044
0.381612	508030
0.426361	510048
0.370190	510050
0.373934	514099
0.296326	510051
0.417303	508033
0.420258	510051
0.233902	510052
0.262060	508034
0.374702	510055
0.339293	512081
0.230875	510059
0.297764	508042
0.375974	508042
0.433041	510061
0.375307	510064
0.246631	510066
0.304225	508049
0.238154	508049
0.377897	508050
0.380241	510069
0.436521	510069
0.378124	510070
0.261062	510071
0.372891	510072
0.378825	510079
0.183709	508073
0.222673	508075
0.185618	510095
0.225779	510097
0.222462	510097
0.266207	510097
0.421667	512128
0.416909	512129
0.417137	510107
0.293915	514159
0.325719	512134
0.385876	516199
0.417060	516207
0.248627	518244
0.329440	518249
0.328848	518249
0.326819	520289
0.246526	520291
0.267107	518253
0.365013	520297
0.406670	520299
0.454806	522341
0.198271	522342
0.363648	522344
0.382542	524396
0.396593	524398
0.199617	528494
0.319054	530544
0.388289	526451
0.209219	530551
0.205696	528503
0.204733	530552
0.227746	532600
0.227479	532600
0.376479	532601
0.313735	534651
0.329175	538532
0.322007	538533
0.328387	540580
0.322680	540581
0.319635	536488
0.207034	534441
0.323160	536488
0.323590	538537
0.450187	536491
0.321831	534447
0.354621	530353
0.320148	532401
0.320059	528306
0.173113	526266
0.341075	526270
0.338925	524222
0.337580	524222
0.340579	524222
0.345916	518106
0.294948	516075
0.376594	516077
0.345891	514050
0.409488	512025
0.412829	512027
0.411847	514054
0.468906	512028
0.383329	510013
0.319905	512036
0.232562	510017
0.176227	508002
0.403633	510022
0.371526	505993
0.369863	508009
0.371819	508009
0.386657	505998
0.386232	503989
0.173917	505999
0.174381	503991
0.173789	506002
0.422919	503994
0.326612	503994
0.325328	503994
0.402100	501992
0.323678	501993
0.331734	503999
0.329679	503999
0.327468	503999
0.331398	501993
0.334266	501993
0.245075	504003
0.397084	504002
0.396950	504003
0.287495	499998
0.245282	504009
0.334438	500001
0.205450	502008
0.467340	502012
0.168717	500015
0.443610	502019
0.350710	498024
0.322144	502028
0.416156	500026
0.290811	502029
0.311959	500037
0.185381	500041
0.438928	500043
0.290550	498045
0.295731	498045
0.292841	498045
0.454498	502046
0.168105	502047
0.358194	504058
0.445695	502052
0.224653	500052
0.271479	500055
0.360577	500060
0.191792	504071
0.228769	506084
0.393890	504075
0.396970	504078
0.328736	508114
0.366344	508114
0.324371	506100
0.323607	508116
0.442466	510134
0.329726	508119
0.379300	510140
0.381929	512163
0.267999	510141
0.267327	510141
0.378392	510144
0.246663	512168
0.410581	510146
0.353626	512173
0.317543	518274
0.238154	518275
0.266642	520316
0.182760	522359
0.302645	520317
0.306222	526458
0.170927	524410
0.168708	526459
0.167631	526460
0.200593	528297
0.413996	524207
0.271781	524208
0.254610	522163
0.304210	518088
0.338672	518089
0.337230	520127
0.197040	516059
0.202825	514032
0.284904	514034
0.193414	514037
0.268041	509990
0.266107	509990
0.248688	512014
0.375136	509992
0.347102	512014
0.194003	507981
0.186142	507982
0.357812	505967
0.274078	507985
0.389237	505973
0.451390	505977
0.283802	501967
0.366881	501969
0.166649	499980
0.165079	499980
0.177266	495988
0.312418	494003
0.384646	494004
0.242865	494006
0.185309	494009
0.331567	494012
0.295706	494020
0.224037	494022
0.442023	492041
0.431768	492048
0.430716	492048
0.440722	494045
0.458880	490092
0.311289	494068
0.440903	492082
0.317681	494071
0.271161	492091
0.269381	494078
0.365011	496070
0.379494	494084
0.381258	496075
0.395028	496082
0.300288	498077
0.326099	496085
0.403634	502085
0.202038	502089
0.263583	504099
0.267016	504099
0.293516	504104
0.329689	506121
0.322110	506122
0.397138	506122
0.343202	508138
0.189169	510160
0.404547	512185
0.263723	516246
0.181210	516247
0.272636	512191
0.170500	518284
0.243070	1410996
0.292872	1410996
0.265664	1408950
0.414029	1410999
0.378830	1411004
0.435016	1408956
0.269744	1408961
0.223753	1404867
0.376093	1404870
0.387260	1402823
0.271129	1404876
0.334612	1402837
0.310937	1404888
0.376896	1404890
0.377761	1404890
0.334047	1400796
0.464586	1404893
0.422229	1400803
0.365930	1402852
0.460390	1400804
0.468644	1400805
0.265267	1400806
0.461353	1404903
0.190048	1398762
0.201764	1400812
0.300654	1398764
0.232725	1402862
0.369906	1400814
0.189497	1396719
0.342589	1402865
0.371154	1402870
0.334122	1396729
0.368562	1398781
0.303539	1400829
0.439233	1398782
0.409360	1398783
0.164376	1400833
0.348014	1398785
0.332611	1400836
0.316111	1396745
0.442884	1402891
0.235488	1396748
0.170468	1402893
0.329420	1398802
0.358981	1400850
0.331729	1400850
0.292707	1398804
0.170064	1402900
0.268371	1398805
0.342227	1396759
0.273949	1400858
0.293325	1396762
0.298992	1396764
0.291822	1396766
0.353666	1398816
0.461531	1396769
0.282782	1400867
0.376396	1396774
0.414827	1398824
0.291137	1400873
0.372509	1400877
0.404436	1396784
0.340617	1400882
0.256391	1396788
0.405641	1396788
0.416975	1398847
0.385744	1400897
0.297317	1400899
0.270526	1398851
0.371630	1398852
0.353450	1402948
0.297795	1402950
0.295938	1400902
0.321826	1400904
0.225865	1402954
0.420618	1398857
0.375351	1402954
0.298985	1400908
0.382796	1398860
0.294538	1400908
0.293024	1400908
0.224660	1400910
0.223211	1400910
0.223156	1405008
0.176490	1405008
0.224866	1402962
0.352550	1402961
0.256500	1398869
0.385862	1400918
0.277684	1405016
0.431582	1405016
0.359625	1402973
0.229338	1400927
0.465321	1400926
0.464779	1400926
0.432675	1407073
0.463473	1400929
0.356539	1402980
0.240087	1407077
0.332682	1402982
0.447183	1400934
0.355685	1405033
0.260883	1402987
0.282852	1405042
0.282658	1409139
0.344276	1409139
0.396823	1405044
0.291190	1405046
0.336221	1402999
0.302608	1405049
0.431513	1405049
0.205330	1409148
0.167286	1409148
0.452736	1409149
0.269371	1411198
0.291525	1409151
0.163413	1409158
0.314698	1413260
0.188337	1411214
0.409341	1411218
0.400723	1415316
0.398678	1417373
0.379567	1413277
0.268657	1417374
0.322307	1415327
0.312171	1415327
0.284855	1419426
0.189827	1413284
0.248747	1419435
0.429280	1415342
0.383824	1419439
0.274036	1417392
0.326310	1398708
0.206820	1396661
0.337468	1394614
0.300152	1398711
0.420133	1396665
0.359162	1394622
0.352753	1396671
0.380789	1396673
0.325859	1396678
0.271796	1394631
0.327046	1394633
0.350793	1390538
0.214550	1392588
0.452878	1396684
0.302555	1394638
0.351114	1390543
0.295184	1390546
0.178533	1394643
0.292050	1390547
0.345077	1394646
0.346215	1394646
0.333071	1392600
0.356554	1392607
0.359794	1390561
0.228324	1388513
0.231163	1390565
0.424160	1390566
0.411505	1392617
0.165915	1386479
0.369943	1388526
0.453210	1390575
0.408081	1390575
0.360130	1388542
0.402097	1390592
0.319760	1390595
0.321089	1388547
0.347832	1388553
0.343072	1388556
0.345576	1388558
0.323202	1388561
0.170465	1384467
0.171575	1386517
0.354643	1388566
0.345319	1384477
0.367570	1384481
0.363576	1386530
0.363438	1386530
0.366650	1386531
0.461243	1386531
0.384781	1386531
0.366001	1388579
0.368263	1386532
0.357825	1386532
0.304298	1386533
0.346353	1386534
0.376351	1388584
0.227916	1388588
0.334315	1388591
0.462097	1388591
0.338561	1386546
0.436079	1390647
0.233292	1388606
0.388404	1388606
0.294439	1390655
0.344044	1390655
0.234485	1388607
0.343634	1390657
0.343443	1388609
0.289968	1386562
0.346594	1386566
0.439064	1388615
0.395298	1386568
0.270766	1386569
0.325582	1388617
0.423554	1390666
0.428673	1390670
0.326766	1388624
0.435545	1392723
0.358406	1388627
0.301866	1392724
0.435177	1394784
0.230142	1388640
0.382053	1392736
0.378373	1394785
0.358615	1390689
0.465388	1392739
0.303245	1390692
0.381841	1390693
0.461024	1394789
0.358184	1392742
0.262167	1394791
0.422227	1396839
0.389497	1396839
0.451662	1390696
0.323584	1396843
0.203113	1396845
0.230053	1392751
0.349700	1394800
0.358605	1396850
0.396616	1394803
0.337369	1398904
0.332431	1398905
0.287673	1392761
0.331670	1394810
0.303642	1396858
0.415264	1396864
0.294819	1400962
0.416496	1394820
0.406351	1398920
0.357325	1398923
0.356536	1398923
0.316066	1398923
0.406788	1403030
0.405584	1400982
0.266203	1400986
0.266079	1400986
0.263214	1400986
0.398361	1405083
0.396780	1403036
0.336796	1405088
0.311666	1403043
0.311827	1409187
0.238933	1403044
0.318821	1405098
0.234428	1384370
0.357494	1388470
0.226107	1386437
0.330905	1384388
0.256082	1384391
0.272074	1380296
0.302957	1380299
0.236541	1380299
0.376278	1380301
0.435202	1382349
0.382094	1380304
0.293800	1384401
0.376397	1382357
0.376775	1382357
0.372890	1378264
0.235350	1378265
0.357284	1380313
0.357305	1380314
0.235113	1380318
0.306328	1378274
0.306401	1382371
0.284570	1378276
0.452575	1380324
0.278212	1380325
0.278749	1378278
0.296766	1378283
0.272061	1382380
0.188971	1380334
0.303514	1378290
0.304341	1376245
0.306447	1378300
0.310213	1374209
0.219314	1378306
0.306171	1376257
0.357957	1380353
0.349806	1376259
0.237427	1378309
0.216536	1380357
0.365743	1376262
0.346128	1378311
0.328513	1376266
0.241401	1374222
0.329200	1376272
0.235822	1376276
0.372040	1372180
0.238602	1376279
0.235773	1376279
0.352747	1376287
0.374531	1376295
0.457863	1376296
0.400437	1376299
0.373240	1376300
0.258018	1376301
0.402490	1374254
0.355104	1376303
0.258398	1374257
0.404912	1374257
0.430388	1380400
0.325319	1378353
0.411723	1376306
0.420426	1376306
0.419212	1376306
0.312306	1376310
0.265911	1380414
0.454064	1378367
0.436856	1374272
0.308550	1378369
0.373236	1380418
0.291555	1380418
0.410584	1376326
0.402751	1378377
0.317954	1374282
0.318296	1376330
0.252700	1374283
0.424911	1380427
0.346736	1380428
0.345960	1380428
0.344415	1380429
0.324120	1378382
0.353026	1382482
0.299017	1378386
0.298374	1378387
0.267473	1380436
0.357317	1378389
0.211965	1380443
0.365138	1378398
0.360513	1380445
0.453873	1380451
0.463278	1378403
0.323489	1382506
0.280743	1380460
0.323724	1382509
0.334974	1384568
0.332442	1380472
0.317439	1380473
0.333690	1386618
0.308624	1384572
0.179527	1388670
0.298186	1386623
0.278166	1386624
0.288724	1384577
0.318051	1386625
0.322580	1386630
0.276184	1390732
0.276184	1390732
0.339845	1392787
0.251826	1392791
0.411030	1388699
0.419302	1390747
0.416587	1394843
0.343647	1390751
0.394139	1394847
0.278877	1392806
0.461091	1394856
0.391346	1392810
0.182720	1396913
0.332874	1398962
0.354656	1372084
0.396756	1372085
0.257315	1374135
0.395230	1372086
0.395040	1372086
0.404386	1374136
0.394196	1372089
0.228791	1378234
0.220536	1374138
0.359810	1374141
0.268123	1374143
0.396173	1376192
0.308362	1372098
0.326001	1368011
0.326053	1370060
0.378285	1372110
0.349828	1372110
0.329113	1370064
0.327986	1365969
0.245111	1370068
0.292227	1370069
0.331970	1372117
0.235113	1372119
0.315227	1368027
0.372935	1370076
0.369842	1370076
0.285446	1368030
0.305788	1368033
0.291131	1370083
0.338407	1368035
0.305743	1365990
0.433186	1368038
0.297192	1368041
0.428368	1368044
0.259837	1363950
0.344406	1363951
0.346771	1368048
0.296191	1363955
0.338701	1361912
0.294391	1368058
0.443052	1368071
0.239345	1368077
0.241219	1368077
0.399066	1366031
0.329684	1361936
0.299408	1368087
0.266839	1363995
0.342600	1363995
0.453009	1363995
0.341623	1361948
0.313505	1366044
0.346084	1363998
0.346131	1366046
0.356447	1364000
0.311112	1361956
0.164878	1366060
0.399811	1364013
0.403837	1366062
0.311089	1364021
0.407903	1364023
0.409453	1366074
0.285776	1366081
0.372711	1368131
0.331793	1366089
0.440666	1368139
0.445560	1366097
0.308808	1372243
0.354127	1368147
0.356083	1370196
0.317395	1366101
0.356759	1366105
0.422059	1370204
0.326869	1370204
0.328454	1368156
0.432779	1366109
0.354659	1368159
0.359276	1370208
0.364576	1368159
0.365086	1366112
0.356855	1370208
0.441645	1370209
0.359601	1368161
0.169449	1370215
0.359815	1374318
0.227395	1370225
0.280392	1372274
0.339890	1374327
0.337622	1374328
0.383889	1376379
0.289257	1370242
0.330053	1372295
0.402038	1380497
0.277594	1378451
0.246098	1378456
0.430188	1380503
0.372841	1380507
0.376462	1378459
0.418725	1382556
0.211398	1380514
0.323058	1382569
0.339342	1386667
0.393396	1382571
0.308310	1384623
0.379521	1363890
0.459483	1361843
0.393200	1365939
0.305253	1363892
0.307009	1363892
0.308280	1365941
0.290438	1363896
0.333856	1359810
0.225265	1361861
0.358770	1361867
0.397041	1361869
0.327100	1357776
0.229719	1359828
0.262925	1357781
0.335703	1357782
0.180606	1355735
0.348830	1357784
0.306665	1359834
0.292523	1353693
0.334821	1355742
0.444113	1355745
0.236447	1353698
0.264234	1357796
0.328528	1351657
0.327410	1357802
0.298933	1353707
0.316598	1357804
0.294567	1355756
0.179760	1353709
0.306454	1353709
0.184149	1355758
0.259259	1351663
0.429700	1355766
0.431382	1353719
0.263445	1355769
0.261451	1355769
0.299929	1351674
0.299331	1355771
0.292242	1351676
0.295962	1351676
0.340121	1353725
0.361324	1353732
0.358897	1355780
0.266737	1355781
0.256747	1351686
0.360341	1353735
0.364350	1351690
0.271296	1353743
0.327611	1355791
0.243126	1355792
0.248118	1353745
0.241350	1351698
0.453360	1351706
0.202809	1351708
0.331847	1353757
0.254809	1351712
0.255643	1351713
0.432986	1355810
0.250495	1353764
0.252744	1355812
0.236815	1349669
0.253528	1351717
0.354160	1355813
0.232368	1353775
0.197697	1353776
0.195613	1353776
0.341045	1357878
0.312101	1353783
0.296787	1351736
0.444175	1355833
0.236290	1351738
0.409423	1355835
0.338451	1351740
0.382903	1357886
0.161365	1351742
0.162005	1351742
0.374381	1353793
0.440124	1353796
0.375031	1353797
0.407014	1357893
0.443456	1355846
0.334254	1353800
0.224699	1357897
0.331685	1353801
0.332829	1353801
0.330473	1357897
0.299910	1357901
0.398328	1353807
0.351744	1357905
0.282755	1357907
0.354984	1357910
0.353671	1355862
0.352951	1357911
0.327900	1355867
0.324758	1353820
0.326762	1357917
0.461130	1357920
0.366041	1357920
0.382648	1355873
0.210601	1355874
0.386826	1355876
0.437019	1362021
0.292363	1359974
0.293061	1357927
0.358026	1357930
0.230184	1357936
0.322861	1357936
0.226631	1362033
0.236023	1362041
0.228856	1359994
0.236359	1366147
0.316710	1366154
0.449184	1366163
0.445795	1368212
0.279302	1366165
0.371386	1366171
0.351157	1372317
0.447536	1370276
0.247440	1372323
0.242932	1374379
0.441138	1376427
0.239194	1374379
0.429373	1372331
0.318348	1374380
0.316165	1374380
0.179038	1370285
0.271746	1376430
0.272173	1374382
0.306247	1372336
0.210449	1372337
0.394647	1351602
0.200470	1353653
0.220626	1353654
0.332383	1353660
0.333271	1351613
0.345764	1351616
0.317703	1345483
0.326345	1345490
0.365517	1347538
0.293884	1349589
0.246531	1349590
0.408741	1347546
0.184705	1345499
0.336249	1349596
0.298463	1343463
0.302509	1347564
0.295744	1343471
0.414048	1345520
0.207242	1341427
0.163798	1341435
0.203261	1345532
0.212394	1341436
0.414090	1339388
0.305117	1343485
0.368934	1343486
0.290330	1341439
0.460672	1343487
0.213070	1343490
0.232837	1341446
0.230067	1341450
0.229965	1343498
0.366060	1343498
0.329021	1341454
0.330100	1343502
0.328602	1339408
0.388500	1341459
0.248445	1343512
0.450881	1343513
0.460871	1339422
0.253186	1339423
0.272873	1343520
0.209379	1343538
0.204687	1343538
0.178683	1343543
0.409107	1341498
0.409984	1341498
0.228142	1343554
0.340296	1343556
0.341334	1345605
0.421869	1343557
0.453519	1343557
0.341619	1341510
0.164810	1345607
0.452808	1345609
0.452777	1345610
0.320422	1343561
0.317688	1341516
0.441287	1343564
0.338396	1343565
0.170544	1347668
0.316187	1347670
0.315192	1347670
0.381330	1343575
0.320650	1347674
0.344939	1345627
0.318998	1345627
0.376147	1343581
0.293733	1347682
0.218650	1345636
0.221151	1347684
0.363118	1345637
0.375448	1345641
0.227341	1351793
0.414501	1349746
0.352600	1347699
0.397179	1349757
0.252455	1349758
0.343989	1353856
0.252690	1353857
0.275633	1353858
0.459677	1351812
0.394217	1353863
0.404735	1349768
0.216992	1353867
0.377591	1353886
0.353895	1357983
0.444635	1355934
0.354984	1360031
0.338967	1355940
0.409300	1360037
0.260150	1362087
0.383768	1362088
0.381768	1362089
0.269526	1364140
0.270697	1364140
0.322880	1364143
0.332614	1392667
0.348129	1392673
0.358773	1392675
0.352018	1392677
0.375939	1392678
0.431272	1396775
0.306852	1394729
0.368133	1392683
0.429911	1396783
0.404487	1394737
0.313213	1394737
0.343386	1392690
0.312730	1392693
0.435288	1390647
0.360872	1396794
0.347255	1394749
0.389741	1390654
0.181862	1394753
0.234195	1398849
0.238568	1394754
0.274587	1392706
0.411054	1396803
0.411235	1392707
0.164412	1398853
0.229539	1394758
0.225047	1396806
0.375889	1398858
0.295360	1394763
0.224193	1396813
0.351341	1392720
0.353094	1396816
0.223709	1398870
0.400459	1394774
0.434194	1400918
0.212105	1394775
0.409955	1398881
0.328816	1394786
0.229383	1400930
0.455221	1398885
0.358985	1396837
0.448435	1396838
0.447909	1396839
0.387833	1398888
0.262393	1398889
0.262086	1400938
0.262217	1396843
0.302526	1398894
0.281775	1402991
0.350564	1398896
0.344176	1382426
0.345856	1380380
0.319470	1382429
0.372405	1380391
0.227187	1384489
0.373435	1382443
0.375640	1380395
0.317398	1380397
0.357974	1384494
0.383909	1382447
0.402394	1382448
0.409624	1380401
0.407158	1384500
0.358480	1380406
0.357988	1384503
0.456963	1382458
0.373227	1384514
0.345288	1380422
0.412064	1382470
0.345912	1384518
0.348174	1386571
0.400316	1384525
0.354315	1382482
0.310897	1382484
0.303588	1386580
0.304554	1384531
0.272045	1384534
0.208708	1382487
0.264441	1384535
0.210634	1386584
0.331156	1386585
0.385911	1384537
0.453743	1386592
0.462374	1386594
0.381680	1388643
0.393266	1386597
0.456299	1388646
0.455738	1388646
0.277746	1386601
0.384323	1388649
0.385228	1386602
0.383428	1386602
0.299524	1390699
0.401367	1390704
0.468991	1386609
0.341852	1368090
0.312754	1372192
0.285071	1370153
0.401964	1368107
0.372978	1370156
0.372519	1370156
0.399244	1370157
0.401815	1368108
0.400560	1370157
0.441076	1370157
0.401655	1368109
0.233680	1374256
0.374066	1370162
0.412284	1372209
0.423209	1372209
0.424176	1370162
0.376980	1372210
0.359737	1368115
0.311868	1370167
0.231063	1370172
0.295999	1372221
0.372058	1372226
0.225924	1374276
0.392737	1374276
0.373421	1372227
0.227485	1374276
0.447796	1372228
0.330434	1372233
0.330299	1374282
0.320703	1374282
0.323184	1372234
0.208671	1372235
0.406471	1372235
0.346878	1374286
0.182425	1372241
0.307063	1370195
0.353966	1376343
0.459572	1372247
0.267834	1376345
0.413841	1376345
0.325042	1376346
0.321004	1374302
0.393351	1376353
0.359288	1376354
0.323533	1374311
0.283804	1376360
0.326069	1378414
0.360187	1374318
0.353602	1378415
0.361230	1374318
0.325222	1376367
0.345326	1357852
0.346873	1361948
0.345056	1357852
0.344086	1357852
0.268462	1357854
0.456040	1359901
0.309308	1359903
0.312312	1359906
0.240086	1359907
0.236217	1355814
0.284469	1357862
0.462985	1357867
0.401663	1355821
0.406482	1359917
0.334760	1359918
0.260141	1357873
0.349904	1355825
0.454628	1359926
0.197887	1357879
0.409055	1357882
0.410894	1364029
0.418814	1361988
0.442689	1359943
0.408298	1361992
0.442488	1359944
0.397545	1359945
0.332031	1357898
0.406298	1361993
0.444446	1359945
0.406876	1361994
0.325449	1359947
0.301104	1359949
0.333822	1364047
0.334182	1359951
0.348418	1362001
0.349746	1364049
0.368656	1364049
0.428561	1364052
0.318161	1364053
0.313592	1362005
0.317801	1362005
0.370628	1362005
0.421844	1362007
0.285703	1362009
0.386016	1366105
0.224035	1359962
0.212314	1364060
0.328090	1362014
0.326937	1362014
0.330847	1364062
0.330455	1362015
0.327486	1362015
0.327018	1362015
0.443516	1362017
0.254427	1366115
0.169758	1362020
0.170142	1364068
0.358970	1366123
0.366120	1362027
0.362382	1364076
0.191055	1368173
0.242398	1366127
0.440523	1366128
0.382529	1349660
0.382568	1351709
0.160271	1347615
0.256014	1349665
0.252682	1349667
0.214718	1345577
0.250293	1347629
0.400595	1349677
0.291642	1349678
0.342969	1347630
0.342193	1349679
0.340852	1345584
0.259748	1347633
0.394527	1347637
0.367123	1349686
0.411096	1349692
0.310030	1345598
0.411396	1345598
0.374601	1347651
0.442047	1351753
0.397469	1349711
0.296322	1349713
0.399399	1349713
0.398199	1347665
0.170622	1351765
0.353587	1351765
0.401210	1351767
0.224748	1353817
0.377640	1353818
0.363525	1349727
0.366939	1353824
0.365124	1353824
0.169958	1351778
0.219729	1353828
0.369017	1351779
0.294036	1351780
0.229671	1351792
0.323215	1355889
0.466265	1337374
0.351095	1339424
0.187785	1335329
0.188720	1337378
0.176730	1335330
0.431977	1337382
0.334344	1335339
0.250176	1337392
0.316696	1337398
0.415287	1337405
0.413491	1337405
0.181035	1339455
0.373383	1339458
0.273584	1339461
0.375390	1339461
0.348101	1339465
0.299443	1339467
0.331759	1337420
0.215262	1337421
0.304447	1341524
0.351487	1341528
0.344348	1339482
0.461752	1341531
0.176518	1339485
0.177641	1343584
0.464510	1339489
0.338622	1339490
0.416045	1343587
0.395820	561074
0.346452	554937
0.386659	554943
0.350015	550856
0.193397	546761
0.348928	550857
0.193429	548811
0.193922	548814
0.449935	544721
0.326306	546773
0.270061	542679
0.392493	542681
0.238510	542682
0.380933	542682
0.183598	538591
0.379925	538594
0.345952	536548
0.347576	540644
0.253658	534507
0.302916	536555
0.167716	536557
0.387660	534512
0.315360	532466
0.313107	536565
0.403413	534518
0.358513	532472
0.311479	532472
0.310955	532473
0.357429	532475
0.309212	534524
0.351009	530430
0.286581	530431
0.302144	534527
0.348357	532479
0.326105	530433
0.303959	532482
0.329824	532486
0.355916	530440
0.234471	530446
0.238399	532494
0.262179	528402
0.317224	528405
0.413162	528407
0.462351	530458
0.223157	528411
0.433269	530460
0.439019	530461
0.455725	530463
0.221334	530465
0.426936	530469
0.423793	530473
0.173815	528429
0.174803	530481
0.420157	532529
0.186555	530483
0.278036	530487
0.453114	532539
0.206004	532543
0.185154	534595
0.190821	534600
0.373765	536650
0.335690	534606
0.275943	536658
0.387992	538707
0.389078	538707
0.335277	538711
0.265517	540764
0.421035	544861
0.269626	540766
0.271311	542816
0.283922	540768
0.382353	542817
0.378005	542817
0.396112	544866
0.296966	546917
0.294426	546917
0.310915	544873
0.315277	548970
0.316080	551021
0.403994	548974
0.407758	548977
0.390590	548977
0.427933	551028
0.409364	551028
0.395110	553078
0.241238	555128
0.382397	557182
0.445736	557182
0.382316	559232
0.378983	563333
0.376608	559238
0.237096	561287
0.247315	565386
0.377661	565386
0.234570	565387
0.272300	563340
0.170468	569487
0.175613	567439
0.255885	569487
0.254977	567440
0.221400	569488
0.171399	571538
0.369416	569490
0.294770	569490
0.205138	569491
0.204765	569491
0.420119	573589
0.222448	571543
0.226726	575642
0.334052	575643
0.271580	575646
0.261749	575646
0.408346	575646
0.215887	579744
0.215031	579746
0.444275	581795
0.212927	585893
0.422301	587943
0.211580	589994
0.387488	592048
0.420151	598193
0.357838	598195
0.354151	600246
0.348586	602296
0.432742	604347
0.425658	606397
0.452084	608448
0.334788	612545
0.163261	608450
0.336659	610497
0.336734	608450
0.264026	612549
0.314802	612549
0.316604	616645
0.419755	614597
0.282861	620745
0.167412	622794
0.169824	620747
0.282841	624846
0.335549	624848
0.168000	626895
0.313755	624848
0.461092	628947
0.223618	637144
0.361669	639196
0.214165	645344
0.365424	649442
0.256376	649442
0.217054	653542
0.354859	655590
0.365168	657642
0.404022	659691
0.420397	665839
0.421203	667889
0.161953	676086
0.315279	684284
0.184750	556971
0.369108	556972
0.396712	554930
0.407336	552882
0.312705	548788
0.196384	550838
0.373161	550841
0.194504	546747
0.195262	544702
0.194161	544705
0.412695	542660
0.341788	538568
0.450989	538579
0.436540	534483
0.435742	536531
0.239060	536532
0.408629	536532
0.389667	534486
0.450880	532439
0.429749	532443
0.182487	534493
0.226550	532445
0.344229	532446
0.365766	532447
0.294534	532449
0.397321	530402
0.453345	526310
0.330334	528359
0.394676	528359
0.336366	528359
0.406091	530408
0.372754	528361
0.335543	528361
0.393473	526314
0.391000	528365
0.302946	526322
0.245935	526323
0.242747	526323
0.311946	526326
0.306093	524278
0.328521	522242
0.329739	522243
0.245371	522245
0.421503	522245
0.245199	522246
0.332995	522245
0.328300	524292
0.463625	522246
0.463120	522246
0.340194	524295
0.321539	520209
0.237354	522253
0.300595	520211
0.300280	524301
0.374716	522255
0.237799	522257
0.327155	522258
0.227702	520220
0.194332	520222
0.224644	522269
0.387132	520228
0.245286	520231
0.433042	520234
0.336373	522276
0.222464	520237
0.414003	520240
0.274703	520244
0.411626	522286
0.246113	522287
0.411159	522290
0.261839	520249
0.214756	524339
0.401104	522294
0.290554	524344
0.437135	522300
0.351407	522305
0.351315	524353
0.321753	526403
0.320552	524355
0.226043	524357
