z	 pix 
0.301370	1478666
0.295445	870406
0.319924	1591560
0.320803	638805
0.414058	361226
0.414164	1071106
0.191518	628632
0.456862	1011832
0.282418	1159544
0.317469	95849
0.211286	351398
0.431912	375077
0.429506	901107
0.170210	1052520
0.417464	626585
0.267580	536317
0.192101	1141107
0.367942	1552285
0.268587	392233
0.370503	815344
0.199653	510212
0.392012	1564870
0.319718	1148018
0.435845	1069483
0.243890	575760
0.350548	1421512
0.182257	310327
0.166888	1104183
0.313839	1024314
0.323958	1204515
0.323485	299751
0.316204	943952
0.312256	839408
0.309292	231067
0.322841	1527824
0.345827	933597
0.351540	711032
0.313649	780707
0.314497	1247498
0.336982	1064842
0.169581	233979
0.199054	417970
0.277872	1323273
0.314035	371608
0.315344	1609941
0.316182	796917
0.204091	1192334
0.362023	962291
0.359643	1450122
0.323763	1386665
0.287581	387301
0.361069	276924
0.456357	819050
0.288492	428624
0.424839	1468603
0.268167	1269796
0.328350	1571636
0.311424	136132
0.426629	1223508
0.357353	973053
0.454776	164584
0.313215	1833883
0.450603	1026112
0.315173	1587163
0.390084	1085267
0.381019	597751
0.314069	1429636
0.313632	892614
0.342701	359422
0.281649	493844
0.466144	1604498
0.309943	1380445
0.311011	1553924
0.310061	932083
0.385855	351172
0.176759	459026
0.433538	368014
0.379266	209856
0.314789	1652982
0.316729	590106
0.315188	472559
0.376826	729197
0.371181	548811
0.177108	718905
0.180467	360986
0.208208	564960
0.284036	1519699
0.208586	950564
0.249300	839772
0.176382	1331314
0.384090	960601
0.385492	1561751
0.202609	1425503
0.464886	900806
0.377056	355938
0.241483	1044326
0.205399	711058
0.314424	573713
0.436168	819384
0.314632	960559
0.413653	143743
0.430708	1124512
0.333026	643062
0.412754	888597
0.437596	1366208
0.303065	786156
0.382444	1665053
0.227369	284031
0.352401	1731310
0.354516	477979
0.184766	204883
0.346515	189794
0.367802	149147
0.258317	921762
0.344413	1594478
0.178783	1247369
0.331556	934104
0.429293	1154837
0.284697	1136607
0.281045	725406
0.436333	1138367
0.308018	1542990
0.179166	1549208
0.250297	1322881
0.428872	1261298
0.429038	1164992
0.429256	1195045
0.388794	522664
0.267452	1376136
0.404442	579282
0.390587	1546360
0.320070	478507
0.319880	1573847
0.288442	1306577
0.246448	1441504
0.367378	430547
0.365763	1311012
0.226727	646849
0.206617	413935
0.209389	401145
0.279217	616573
0.338774	1578966
0.292461	587586
0.388822	288651
0.355628	152289
0.461257	1149027
0.344039	1211579
0.338486	1552570
0.244514	1124222
0.192933	428904
0.318192	136313
0.193893	201152
0.216205	761606
0.438791	336023
0.166538	1341796
0.360396	460901
0.445308	495657
0.393697	1586691
0.409764	924013
0.341759	1323257
0.175081	1603719
0.306888	923303
0.302956	1294656
0.313729	586109
0.391765	1571207
0.390860	1292283
0.309700	551269
0.271123	406497
0.192855	397661
0.173028	1803042
0.439362	1089176
0.227827	1077528
0.436106	861899
0.242044	1155425
0.257607	573810
0.260835	958424
0.324872	412401
0.324292	992913
0.177009	1178758
0.386672	342540
0.365903	1611826
0.349723	1589248
0.379880	315020
0.316267	1570681
0.331888	634760
0.435282	1206041
0.386130	1250125
0.377507	170470
0.374588	981119
0.424393	721212
0.365002	569055
0.401303	936141
0.458321	221905
0.457865	1177668
0.402618	550843
0.404566	543101
0.402279	282574
0.400369	381658
0.317952	1566523
0.444596	1335242
0.263018	1263390
0.318519	1308728
0.191181	1281916
0.325979	954362
0.323132	1308390
0.319057	673743
0.338286	517844
0.313510	1087542
0.220809	1239426
0.216351	1813642
0.335707	466924
0.390521	1573878
0.160358	782157
0.204757	424892
0.360950	447428
0.443428	712943
0.447329	541056
0.277006	1793190
0.357990	346140
0.263087	1513175
0.322938	285832
0.411528	484050
0.329515	1132867
0.355170	1341736
0.366262	1472505
0.365388	733509
0.362666	325052
0.342311	976596
0.307139	369815
0.432928	334296
0.365393	860252
0.262226	970615
0.177254	1411352
0.213808	797048
0.396437	728770
0.231603	786779
0.301317	394348
0.396710	1227936
0.376071	153572
0.337368	1478386
0.287107	1073523
0.285633	329783
0.445634	891206
0.161197	915296
0.254449	484269
0.302511	882881
0.252287	1583127
0.251163	220465
0.189731	733123
0.365198	1612019
0.363454	1658855
0.365092	1768697
0.353135	739234
0.341635	361104
0.395787	273964
0.278739	824967
0.390858	357764
0.433396	630907
0.391065	121986
0.236736	1199823
0.389371	815157
0.291751	1203131
0.414612	333220
0.441745	1523569
0.440440	256555
0.317949	1646866
0.240944	858036
0.208366	941941
0.385287	361388
0.358312	1019777
0.457484	985000
0.456648	1435650
0.403101	786520
0.193024	436377
0.360055	921934
0.360096	290477
0.361061	1333378
0.361576	1490706
0.362152	143516
0.365564	1128432
0.276515	342923
0.273930	1257439
0.276077	164745
0.358544	289148
0.273917	897432
0.390960	1437467
0.269860	1842168
0.411421	1588469
0.349450	250499
0.270565	1354002
0.322191	1337087
0.465375	983467
0.419473	1174554
0.330462	624918
0.374127	1357878
0.396979	809035
0.439647	1335034
0.382037	899251
0.328387	1323200
0.364799	1597629
0.448267	366673
0.188991	545075
0.342102	1242797
0.267717	261937
0.343569	1735452
0.443756	981085
0.440306	1238719
0.316242	1448270
0.449574	1091443
0.161171	954324
0.304426	482087
0.420010	1601719
0.421285	857839
0.280096	1329164
0.446152	743203
0.302173	847775
0.401244	1602665
0.317773	1545535
0.213806	253783
0.366077	1119934
0.332318	272088
0.332125	1654883
0.257062	1538169
0.366419	990972
0.365173	1030559
0.363839	1417061
0.383126	1197784
0.204677	1227090
0.416965	1140993
0.438344	733413
0.267133	1527916
0.260660	315056
0.322032	1825625
0.354586	1189640
0.385897	1827715
0.393172	858203
0.432758	422924
0.181991	522246
0.467402	510440
0.395066	1335114
0.457977	1104171
0.232529	1116207
0.445555	616640
0.424430	848045
0.455472	986957
0.336225	406700
0.199320	1331391
0.399447	1603899
0.352401	1580346
0.447161	954223
0.396450	1571194
0.342173	373279
0.402455	868683
0.405218	1001305
0.400092	909285
0.402749	1151967
0.412961	351339
0.242585	1598392
0.436548	1588952
0.295226	790689
0.369166	1230556
0.368197	929982
0.247300	1560932
0.210194	1335233
0.244151	706333
0.434329	1378016
0.444934	425170
0.419623	348039
0.401293	1249370
0.402391	197162
0.355874	173925
0.358492	718537
0.261311	350986
0.263318	940149
0.420216	870700
0.424788	1030091
0.446729	730857
0.340904	590089
0.336596	1457913
0.332032	1007957
0.331461	1550523
0.190248	704770
0.453034	1380359
0.421681	796725
0.235101	324752
0.398574	1323288
0.210423	551244
0.215024	1273824
0.415279	337590
0.386911	774598
0.228288	318528
0.287764	815010
0.385653	188494
0.414840	659684
0.353293	708613
0.353293	209900
0.237959	405101
0.414726	1573825
0.400984	597699
0.396320	1044787
0.414623	1711438
0.312617	1263860
0.312147	392395
0.326877	305624
0.424167	968756
0.429785	1844330
0.364426	415571
0.416572	1279686
0.345348	1487011
0.372904	721062
0.348439	1365848
0.345302	1743652
0.346075	1056937
0.314952	635025
0.429802	1214549
0.163695	1349676
0.257082	1729843
0.258014	220345
0.232302	1521398
0.325506	1248069
0.328966	260806
0.413272	1568584
0.293386	680222
0.439808	853915
0.356088	628381
0.286847	1085710
0.430587	759453
0.326803	153426
0.373283	594330
0.370576	272439
0.437683	1136907
0.427646	618629
0.247326	960618
0.347508	1152024
0.330190	1238912
0.331592	250790
0.393204	1028168
0.394121	921647
0.443607	729063
0.243158	445752
0.322136	862108
0.435524	260533
0.368672	1170512
0.167638	1065167
0.372811	1585958
0.377103	752051
0.327614	276714
0.329236	1265788
0.338033	967046
0.345068	332840
0.357202	779960
0.240629	1445629
0.232551	1228625
0.345714	685753
0.334813	870531
0.286981	1566432
0.279884	1046661
0.370571	642810
0.400436	663676
0.399410	504400
0.232833	1108300
0.248726	1157184
0.381640	813375
0.339625	1066949
0.254731	1201839
0.259175	542599
0.259216	1362118
0.259661	1470360
0.260307	1317099
0.260054	1362190
0.261634	864612
0.454069	581901
0.235052	627072
0.305815	835717
0.334245	581565
0.210622	1367913
0.211018	536646
0.414579	1601454
0.288717	1579915
0.288156	1548224
0.298818	1298531
0.393123	499620
0.171516	1327018
0.363938	461173
0.383185	521924
0.362325	614408
0.450856	749422
0.370100	1181674
0.366502	1217718
0.421334	406477
0.373977	1392462
0.351105	1013669
0.296971	798519
0.413408	449475
0.373069	745905
0.336831	1093713
0.328365	722791
0.339508	1425679
0.339288	1780553
0.339329	958535
0.338104	417667
0.339517	453157
0.327483	1176733
0.230705	1141018
0.378617	203363
0.270893	995359
0.332511	710355
0.269019	876957
0.459016	335973
0.214210	1198153
0.316257	784398
0.334942	439630
0.350344	659237
0.340537	790700
0.338399	632447
0.311615	710627
0.208476	823583
0.269298	542707
0.268520	1521895
0.373659	1789165
0.376906	1460387
0.215336	462878
0.340391	445934
0.379333	1831818
0.334201	1576074
0.331598	490247
0.333782	1468112
0.335733	1234826
0.336566	761819
0.272266	1825614
0.183237	1126353
0.465220	1423037
0.460657	913279
0.333433	597712
0.224981	1075311
0.318713	1785054
0.459060	1104177
0.245391	430891
0.303103	976872
0.221448	678115
0.409097	460758
0.349206	1593619
0.331899	1044189
0.178314	157894
0.329714	1421654
0.406220	1212102
0.406307	1091889
0.309812	470419
0.406758	236708
0.411847	488215
0.454152	603781
0.408368	888802
0.180260	645210
0.181946	1195988
0.180384	441732
0.178046	1205412
0.181161	1062736
0.356358	848071
0.356249	876886
0.271161	207195
0.320472	591880
0.252360	480088
0.333725	1453856
0.457382	1253726
0.456425	554711
0.465736	1540923
0.188799	1560336
0.337362	915108
0.433642	485883
0.350424	416149
0.190400	941779
0.192280	585679
0.324139	741571
0.255220	1042412
0.406382	1260322
0.463592	189777
0.170665	1247039
0.164106	1171222
0.298035	689847
0.302217	173922
0.359124	761537
0.189086	816860
0.333964	534609
0.333580	1275997
0.466327	659743
0.334707	338088
0.360560	565626
0.229431	359716
0.228183	456757
0.231816	796836
0.162393	708871
0.339942	770243
0.230952	840029
0.438120	1493240
0.231712	825719
0.295049	401339
0.459768	1470523
0.439715	1388352
0.242875	626574
0.384962	1274028
0.259290	1573674
0.380476	884831
0.379522	794396
0.288808	786817
0.397505	1114155
0.217103	1190284
0.360960	458721
0.373668	1099955
0.308315	995059
0.297133	757547
0.378327	927609
0.387673	371637
0.388580	872307
0.386905	154451
0.391088	985178
0.163952	1179584
0.295930	732811
0.241125	1578240
0.395857	1120231
0.240370	1737444
0.363684	1380017
0.326091	240926
0.261274	1533696
0.413429	696428
0.421787	825254
0.418845	981417
0.331709	1063173
0.335861	485777
0.320422	1335443
0.195350	1577120
0.414301	671839
0.425501	1152753
0.426513	277011
0.420825	438103
0.366223	840019
0.432977	1413260
0.175559	382069
0.201280	686322
0.368278	1180003
0.337570	232445
0.232327	1249176
0.266108	1058638
0.337180	854216
0.275448	1498989
0.207640	319890
0.336584	1118562
0.409919	183607
0.458572	905144
0.278081	708678
0.269241	120021
0.280909	653307
0.277237	1778990
0.280969	710420
0.227081	1200016
0.172324	382009
0.331048	550892
0.300433	724881
0.338850	1486930
0.444492	1331021
0.350491	1429420
0.441927	624537
0.441984	821008
0.307731	1289914
0.391495	1044221
0.395213	1542318
0.456455	1222861
0.176496	1642602
0.272596	749298
0.454999	1277813
0.301612	181317
0.204645	575097
0.387103	1188004
0.349999	1278066
0.309250	1441857
0.407312	1177826
0.406100	321828
0.335814	678275
0.337712	1345573
0.335269	371765
0.336269	188560
0.354380	1270098
0.370122	152410
0.355049	1281983
0.190706	492081
0.252761	866396
0.406533	935988
0.199261	620759
0.257214	1101972
0.431864	872307
0.429984	997426
0.446030	1546324
0.406539	1551309
0.255050	383956
0.431901	434252
0.343787	1370460
0.461207	1183954
0.469061	950343
0.165306	168124
0.359245	992951
0.347746	396065
0.253829	329607
0.348111	494224
0.384516	267905
0.390587	938354
0.293548	679891
0.264035	1214799
0.389481	232644
0.293010	188508
0.296458	1026034
0.262909	1582368
0.268598	1015546
0.373334	723252
0.232364	902863
0.241440	1087762
0.408702	753411
0.409594	743792
0.442644	1598736
0.326818	1079203
0.375754	977111
0.298325	150160
0.276388	1163586
0.310467	313617
0.398108	1003315
0.419014	462901
0.274856	331515
0.411401	673922
0.328176	671391
0.328136	1181701
0.326585	1770825
0.326455	1586249
0.392182	160081
0.379812	1022272
0.386943	1235101
0.242193	236462
0.448165	1872862
0.330614	1652732
0.170467	528517
0.376730	1337319
0.176076	1497100
0.354335	956097
0.298543	432625
0.441740	761584
0.441291	445252
0.265589	1557251
0.315096	1081241
0.405647	1345574
0.271467	1173865
0.405488	817162
0.406467	263769
0.436538	462792
0.457336	680236
0.453966	556833
0.287514	212844
0.274513	272528
0.415507	1369778
0.296417	168230
0.335536	1009485
0.306559	397802
0.193327	708477
0.380958	1055031
0.308022	638943
0.371221	1553391
0.251712	1846150
0.299992	421187
0.382568	417725
0.292633	1413451
0.282305	1749801
0.378842	1333525
0.409002	1844135
0.218249	1374003
0.335582	1439965
0.336633	1251033
0.343444	282697
0.336411	1150858
0.300790	786852
0.193958	259197
0.300091	1110042
0.183081	1273802
0.342408	516367
0.413877	1265401
0.256646	1188129
0.292149	821159
0.198455	634861
0.201935	407008
0.405872	778373
0.325894	1079646
0.405949	1335425
0.197721	759486
0.333508	688340
0.178716	220552
0.401547	893309
0.180366	237859
0.332496	966645
0.365569	242513
0.387748	1476642
0.340844	1245489
0.396372	1630348
0.332305	980933
0.333130	757677
0.334422	899061
0.333506	404897
0.161769	669394
0.378305	1264423
0.401947	1171539
0.279577	357837
0.325786	1152991
0.281226	884915
0.239607	1071135
0.270085	1259592
0.276673	1052679
0.281515	976998
0.176340	516486
0.398608	528237
0.304008	1042809
0.406516	1089369
0.399796	1546303
0.395691	349463
0.411448	474578
0.256837	645095
0.324884	1257677
0.248471	1468605
0.389680	1405220
0.302871	776173
0.387261	1343158
0.386307	860374
0.351121	1269449
0.359357	902904
0.339890	608535
0.374426	1030338
0.401058	677588
0.191163	917656
0.169527	1005647
0.345439	589531
0.169309	106635
0.230433	238352
0.418393	835238
0.168635	406925
0.313549	965049
0.316458	419828
0.469506	1152806
0.188564	313546
0.305485	1182823
0.301289	466291
0.312647	553112
0.182200	519856
0.249131	1374466
0.388087	724634
0.387284	833431
0.444253	399760
0.186715	968550
0.406798	1009968
0.407701	1160259
0.416911	1050478
0.406109	993672
0.351073	1138671
0.381053	1061053
0.389992	390534
0.317920	417942
0.319816	1650823
0.257768	775908
0.258702	110375
0.396865	1208225
0.175240	254681
0.398783	1210389
0.451534	1038514
0.234326	1126764
0.448365	1044495
0.352023	681885
0.327543	1588019
0.442450	1492940
0.357925	962977
0.312417	1739515
0.315020	704862
0.458293	1029946
0.331911	253401
0.331927	696287
0.247503	792463
0.300183	490310
0.300393	550978
0.328616	655156
0.332173	1163003
0.190706	182540
0.458846	878321
0.176003	712333
0.192004	544746
0.164171	894870
0.164341	792445
0.214459	1113958
0.362670	1156932
0.191111	1468125
0.262216	688268
0.259815	689860
0.388920	368118
0.349035	865999
0.387194	1417189
0.385786	1238911
0.337783	328158
0.259714	435961
0.336290	581759
0.265023	1488586
0.180224	792377
0.324020	555188
0.326687	800721
0.314580	256351
0.180590	601742
0.292180	1007681
0.180404	1588036
0.193274	1017810
0.179212	1402937
0.179987	1160239
0.178348	1560762
0.305362	956138
0.329187	1126645
0.329510	364507
0.345141	892739
0.396242	1817699
0.395417	423200
0.233913	261866
0.233490	210073
0.319213	1311101
0.208107	1304876
0.200247	385415
0.288890	1216726
0.290668	1578496
0.252242	947982
0.292950	882964
0.325727	1022312
0.325968	725003
0.296279	1485070
0.291389	599773
0.172689	520116
0.358017	580013
0.271728	164982
0.420621	714524
0.198451	1150629
0.241641	1531716
0.243411	722673
0.287265	901524
0.241984	1496779
0.344474	239525
0.340994	1154117
0.260593	782162
0.198440	1550611
0.373501	530739
0.381138	503736
0.383863	960194
0.318054	1316654
0.379139	917747
0.379175	1171820
0.313940	1333396
0.202875	1264418
0.185012	997222
0.189420	1495036
0.182937	155575
0.184995	402923
0.379905	1654790
0.430727	1815553
0.438689	1825641
0.435205	1130268
0.410731	1239221
0.202054	1460184
0.224204	1355812
0.299285	1569593
0.225640	1179911
0.300298	1140433
0.322851	983073
0.245541	198378
0.394737	1536000
0.299062	1398501
0.330150	371253
0.357373	1103953
0.354653	1310939
0.429677	770068
0.389146	1805552
0.443211	1496800
0.389224	1347862
0.333329	1249044
0.391510	639040
0.220900	1707361
0.364446	1542273
0.365839	216469
0.172489	381966
0.172490	1339178
0.408130	807223
0.408130	1472690
0.400858	1193800
0.409101	630990
0.287925	286104
0.467059	512405
0.347381	1013604
0.399709	585827
0.161280	811376
0.185589	1218566
0.184987	1464472
0.213639	1353975
0.344122	503948
0.348107	1171289
0.329737	860458
0.280350	674154
0.328614	1433768
0.200599	1048451
0.336413	1183759
0.334009	1146677
0.333720	1240976
0.333638	1103626
0.334740	623000
0.378904	170462
0.378904	254772
0.341058	702127
0.184642	1515616
0.306749	1169534
0.375013	1312885
0.305434	1560965
0.351388	868529
0.233688	1236924
0.234921	1009667
0.174428	1803065
0.313982	716844
0.314000	919325
0.395422	1011732
0.369163	370104
0.177055	690561
0.387441	1228765
0.398747	276778
0.395664	1353521
0.180152	1030176
0.392899	637349
0.377599	337566
0.377724	757783
0.291305	878836
0.168316	290539
0.404088	447312
0.180849	563504
0.390836	222975
0.344937	612454
0.251478	453160
0.379765	282934
0.263090	250455
0.368523	1011655
0.363277	1395027
0.283887	872554
0.222259	714917
0.363382	663303
0.199836	837643
0.357227	1626383
0.242688	1306814
0.246899	991061
0.247857	219411
0.260674	601830
0.197173	858212
0.262607	696649
0.204561	1241078
0.323834	1768774
0.263452	266531
0.263384	1300530
0.404360	1208147
0.405515	1552339
0.373154	1323361
0.318437	526021
0.258794	367774
0.315718	106637
0.259501	1560058
0.405281	359364
0.422090	1238740
0.417161	1598401
0.321063	1255284
0.218576	575444
0.292305	1470360
0.292169	1787171
0.234955	502333
0.331016	142615
0.380612	659701
0.282438	817132
0.264940	1618023
0.245050	630641
0.410044	809266
0.240618	607874
0.299142	126019
0.264399	209819
0.312575	1326843
0.334445	554833
0.238150	1527538
0.296817	870857
0.296417	270702
0.408052	1099738
0.459329	499690
0.357665	1565660
0.362385	1157400
0.364172	942482
0.193785	973085
0.214052	649065
0.238038	1576896
0.402152	1146988
0.402575	1468732
0.380270	1365777
0.190001	665408
0.189675	183485
0.185680	798747
0.184785	490054
0.190910	985136
0.236895	765587
0.224425	254865
0.354878	470145
0.338074	1588940
0.329381	1263914
0.183335	898839
0.183984	1079129
0.272472	642947
0.369225	649277
0.180704	1220498
0.378593	1070932
0.253565	472081
0.333599	1201019
0.331164	881059
0.445719	724613
0.241695	1202100
0.289130	1224823
0.241551	460628
0.242274	889023
0.372572	331546
0.421779	1324879
0.244271	1582315
0.422166	1034582
0.327713	997628
0.388970	809357
0.432524	478028
0.275442	526196
0.392008	562857
0.246998	919848
0.442211	1419304
0.310774	1570769
0.373881	1487138
0.353273	259141
0.199065	174151
0.199480	1245373
0.461882	269452
0.337446	401566
0.389667	651046
0.367835	827799
0.364403	1368393
0.354609	872109
0.357993	137319
0.385837	227105
0.227323	882733
0.331447	1300280
0.381401	1507669
0.458879	956525
0.252239	287180
0.236853	1496989
0.253103	1035931
0.211542	1032269
0.310375	716663
0.175555	468219
0.396570	1216445
0.261224	1067245
0.353164	1376616
0.208093	1411100
0.263931	491806
0.327932	493918
0.291486	462961
0.173495	888824
0.315458	968826
0.378690	504111
0.379400	1001322
0.300620	548882
0.395948	380003
0.452167	447312
0.348620	1227643
0.201751	821437
0.355677	1272004
0.393935	1096106
0.242845	278197
0.173497	1578821
0.447315	614350
0.223062	1600266
0.425880	353047
0.167189	253428
0.353088	1016080
0.334483	1813681
0.295767	1544140
0.351432	224355
0.268203	1583357
0.346763	169383
0.387890	1433863
0.393552	702690
0.410645	1561505
0.355274	1162918
0.366330	313484
0.368524	1582244
0.394716	858198
0.439353	496161
0.378953	1411154
0.179966	700308
0.186566	1130429
0.187181	430472
0.359815	198385
0.166193	1355756
0.259323	896790
0.367403	1546198
0.371642	1341122
0.342161	976629
0.215762	376398
0.429291	1569693
0.240461	1596690
0.441754	504106
0.440486	1372239
0.318862	1212144
0.373013	853822
0.345319	245010
0.182475	618413
0.300415	1288367
0.252692	901554
0.310120	1499241
0.330530	386935
0.331794	788332
0.169906	1173264
0.373602	390608
0.262034	645119
0.377371	364441
0.220609	796328
0.327305	482462
0.224638	511835
0.246864	993450
0.377490	720778
0.250087	1598693
0.387681	1499395
0.223090	890722
0.198586	563577
0.263257	1249627
0.306087	1552280
0.332284	731033
0.251721	497946
0.468512	466387
0.179045	1357516
0.270902	718699
0.209715	1097807
0.222304	1298103
0.425821	1019545
0.454428	1382395
0.213209	1584302
0.288275	1626287
0.202491	919987
0.295789	1517462
0.435976	1316879
0.290310	1435703
0.306507	1421240
0.303256	896862
0.331743	1850339
0.325653	1370002
0.181961	831268
0.388884	810839
0.269664	1581846
0.268291	215264
0.293589	281146
0.333624	702699
0.298363	385616
0.316571	780254
0.317041	879014
0.458736	1253699
0.244288	1601412
0.319604	176491
0.221973	1331197
0.442995	1612060
0.352190	332729
0.186239	1142485
0.403523	545047
0.352930	1388482
0.352328	425037
0.353009	1626144
0.452666	559088
0.175082	780305
0.362020	766251
0.393238	1376020
0.405247	1536075
0.311691	601839
0.366892	1501345
0.390412	487965
0.391477	1016154
0.442355	1112156
0.246209	645464
0.459305	1087384
0.282267	556846
0.372032	347570
0.383599	1602825
0.342544	1533960
0.361574	964870
0.357860	411968
0.381191	1606567
0.389857	435842
0.465131	1829923
0.460469	1517612
0.373928	1007774
0.337906	637126
0.235870	1283997
0.396084	1318828
0.358671	206081
0.407126	1517728
0.209950	219166
0.340560	382071
0.339301	524192
0.333799	1349587
0.205541	346386
0.371754	198273
0.170334	608171
0.418823	968465
0.329617	1189809
0.291773	639250
0.374065	1298232
0.273236	890667
0.450186	1523653
0.396912	1179958
0.350435	966889
0.377112	1850490
0.251281	1286228
0.387622	630423
0.369292	1626217
0.388342	1281877
0.468896	136228
0.323294	716994
0.326163	1559677
0.333694	1033924
0.291927	273626
0.349991	1388858
0.378866	1308555
0.333328	864123
0.316578	1396450
0.226082	1069021
0.460706	1826023
0.415140	774170
0.317311	843750
0.301647	1531986
0.351920	170507
0.347941	264919
0.366209	855883
0.356529	516455
0.363333	410124
0.418514	766097
0.334860	1191958
0.169960	399347
0.347237	1503530
0.388277	1517486
0.352998	1363942
0.351874	1540979
0.354160	657745
0.355292	1131542
0.174880	476549
0.406994	902960
0.302702	985019
0.450178	1547476
0.304390	942155
0.309733	1028438
0.309448	819063
0.403656	1553127
0.279974	1376371
0.395486	991545
0.390246	880929
0.459399	645486
0.238073	1142542
0.385941	538935
0.338241	1669136
0.457838	1021963
0.187699	704645
0.188618	199627
0.188066	712421
0.221787	1322804
0.335165	1030012
0.334654	510172
0.297102	737651
0.299529	1273858
0.177750	672181
0.172929	1060822
0.356580	1199072
0.354551	563142
0.385959	1134642
0.344778	1185549
0.178835	599697
0.215114	663252
0.341793	1171228
0.373561	762257
0.382013	509673
0.177248	1257427
0.320587	1145871
0.243330	1210751
0.324557	1323293
0.238957	1803131
0.350270	1437517
0.402305	690386
0.410936	1583949
0.344057	1044135
0.438281	880689
0.280115	308748
0.332099	788599
0.283360	1024358
0.281844	837336
0.281058	536328
0.291956	555416
0.288474	1300310
0.286055	632912
0.218911	1376293
0.286049	1509553
0.421029	328297
0.345222	285617
0.279307	827052
0.246684	1285807
0.317462	735398
0.290750	1161332
0.264431	1025858
0.234661	1466549
0.366013	1597413
0.366594	1458071
0.258879	1302587
0.382152	1604526
0.378908	1492699
0.375830	681780
0.284151	346145
0.389160	1351638
0.392537	1176691
0.435463	1850528
0.316934	1108189
0.192486	921876
0.204674	1027917
0.320558	897440
0.258040	425048
0.409745	987459
0.315570	416094
0.315428	1640473
0.407446	1602478
0.409472	901515
0.351361	1097891
0.405140	567091
0.249829	1341273
0.225598	1409350
0.243931	1001698
0.325814	264955
0.322601	747654
0.443817	1330903
0.449400	1089697
0.449954	1582247
0.285858	1138801
0.288699	1478761
0.355304	1294712
0.349059	1275753
0.297824	1072800
0.349481	1014172
0.299038	1208564
0.297956	1530096
0.390888	976850
0.379550	706416
0.331017	239218
0.277047	1234600
0.298883	1245997
0.333103	1470530
0.391687	1089582
0.165155	102069
0.162674	563472
0.163807	800479
0.180320	1162252
0.175738	1204387
0.163713	337894
0.176272	1322955
0.164533	677930
0.355801	684335
0.165006	772496
0.253005	526692
0.445044	974953
0.214168	1327438
0.250972	296603
0.354690	794763
0.449607	1121963
0.424527	778506
0.336603	1212453
0.331054	1044673
0.260850	1648876
0.258954	1378542
0.242892	815402
0.390448	948520
0.184843	1568862
0.391306	983449
0.389896	1398455
0.288639	1218600
0.370530	1081225
0.213837	872616
0.348019	1369918
0.347214	671809
0.330883	1263438
0.423280	614611
0.163093	1100083
0.178615	1560691
0.180909	1402560
0.180036	1298579
0.175639	919569
0.178432	266332
0.344704	735559
0.259679	1060867
0.367491	856031
0.218562	95850
0.208812	1218531
0.250414	1542343
0.343897	1101728
0.249510	1349857
0.325697	548913
0.179812	607958
0.206264	958562
0.203542	649165
0.341334	1091631
0.249868	1570602
0.247924	150193
0.198362	1233767
0.455755	227258
0.452688	392751
0.378872	1040024
0.456729	1519355
0.397922	550857
0.430301	608084
0.273092	1278286
0.312847	1581051
0.321655	854152
0.325971	607955
0.321102	633195
0.320660	636704
0.258214	630914
0.454902	1001663
0.199518	1768211
0.311676	685885
0.365055	610184
0.406859	225902
0.382364	1253403
0.409257	723074
0.315858	1223585
0.410160	841404
0.264901	734910
0.434496	1561915
0.359919	1069347
0.284685	668078
0.265566	1011842
0.268784	788352
0.198276	642759
0.246409	1145816
0.466766	1286044
0.176828	567412
0.176106	1313084
0.463923	1856619
0.314673	1184951
0.350173	987423
0.312825	749626
0.409336	1581968
0.259721	1269656
0.286382	1189942
0.349714	911786
0.226494	1169533
0.300954	1152766
0.324848	208582
0.437013	741361
0.344840	462504
0.348707	1458361
0.420424	1243011
0.427807	1713510
0.331137	148984
0.455814	899147
0.349546	987091
0.416747	371571
0.268151	903106
0.365073	933818
0.219311	876725
0.404686	347878
0.364981	256208
0.399475	512479
0.212700	1255307
0.416426	212599
0.228378	563375
0.334908	310304
0.260225	815239
0.391581	980879
0.331326	1232723
0.337587	1813453
0.185361	1634452
0.444236	243550
0.185739	1558516
0.342339	1210026
0.342794	1167710
0.336502	299600
0.384690	496413
0.178758	794569
0.180094	792870
0.459707	1448214
0.333560	1176701
0.421162	236483
0.380018	451180
0.217897	1756485
0.188280	946187
0.342645	160232
0.427079	841604
0.184412	436318
0.391614	1437886
0.456334	1050790
0.372422	1120225
0.372669	1061158
0.387275	1517474
0.388860	1505320
0.259162	798866
0.387364	784042
0.390510	319856
0.388713	799035
0.375518	278369
0.387790	694509
0.391617	890802
0.175930	1604548
0.326518	1513506
0.326910	614818
0.327992	983038
0.326959	354245
0.255170	1117934
0.386844	1136583
0.326649	1030247
0.458244	934189
0.385749	1058585
0.347390	1547787
0.242459	1580116
0.245731	532774
0.321830	1312463
0.336611	453512
0.304307	718751
0.402586	1278105
0.396507	852321
0.413375	683675
0.303565	1253663
0.390363	1386392
0.348338	534316
0.187718	1132189
0.411997	673479
0.185371	968903
0.260142	164776
0.345717	1259175
0.345783	714838
0.395753	1182667
0.394679	1626340
0.310205	1036467
0.373896	827064
0.263771	1487035
0.263552	350922
0.313412	294783
0.353036	318511
0.252293	1153035
0.439610	975254
0.380465	1208577
0.411554	1529950
0.393932	169458
0.171485	1200037
0.216563	836046
0.176514	835403
0.371269	352743
0.314471	497656
0.372139	478034
0.429537	1177658
0.333956	565078
