z	 pix 
0.406912	1115849
0.400092	1382160
0.388933	1484982
0.368473	633047
0.337474	1443717
0.335924	1337261
0.179067	610087
0.379633	336435
0.240445	771895
0.306474	638763
0.266175	1850342
0.300584	1585281
0.287255	394357
0.328794	297939
0.237346	1203096
0.390483	651557
0.179687	1380607
0.423652	1224925
0.368783	796631
0.429542	480397
0.365373	1265680
0.349563	1278197
0.465501	1402791
0.334994	1663029
0.395752	714459
0.338714	1557476
0.258425	421546
0.405362	1595373
0.342123	1648645
0.266795	1584973
0.312984	136227
0.175037	275171
0.440392	775871
0.399472	884791
0.264315	243524
0.224636	517886
0.267725	991408
0.246645	1009670
0.371573	559052
0.262765	441463
0.407842	1199958
0.466431	891151
0.441012	1317128
0.341193	532540
0.371573	1413071
0.457131	1484969
0.204796	1278007
0.422102	1505438
0.230216	482211
0.221226	991490
0.439772	866395
0.317324	1584904
0.361033	839695
0.199836	1636560
0.374363	1124746
0.443492	640788
0.421172	151257
0.239205	170768
0.374363	854052
0.249745	1030026
0.184027	1511549
0.300894	679923
0.423962	1460416
0.243545	1524030
0.325074	1472611
0.229596	428966
0.241685	1286429
0.310814	1557799
0.337784	224410
0.187746	632490
0.282295	714810
0.257805	129101
0.209136	1554625
0.390173	458550
0.263695	800798
0.319184	307322
0.354213	412435
0.281055	472062
0.374673	604318
0.313294	1624218
0.374983	1460386
0.247265	960417
0.465191	504329
0.373433	622264
0.248815	1204494
0.434192	1114304
0.216886	728901
0.386763	494304
0.375913	1124743
0.335924	696292
0.392343	534699
0.298104	399806
0.285705	694448
0.222466	219059
0.160467	626570
0.434192	704822
0.374363	1411401
0.190846	1569109
0.392343	733335
0.207586	445282
0.254395	1562582
0.399782	288935
0.346153	1501494
0.231766	334834
0.227116	1177335
0.378703	1150628
0.170077	1624066
0.326314	731006
0.252225	546749
0.434192	156744
0.407842	540988
0.213166	1064898
0.207896	1378134
0.463021	1130243
0.373433	1302663
0.456201	1860607
0.343983	1188719
0.394512	796300
0.341813	592178
0.189606	886562
0.401642	1060508
0.359793	1497179
0.338714	1598503
0.415282	889175
0.342433	665409
0.399162	341239
0.294384	1605133
0.310194	1384359
0.304304	1171181
0.362893	507840
0.289115	901191
0.413112	575175
0.335304	823136
0.208206	659790
0.172867	1606472
0.362893	1376534
0.382423	1384594
0.441322	1770227
0.410942	408501
0.420242	1564728
0.386453	561323
0.215336	821341
0.309574	709014
0.246955	447113
0.222156	962849
0.175037	1437454
0.167907	678287
0.330344	1594640
0.322284	1394680
0.411252	815459
0.322594	1268527
0.266485	466402
0.308024	530094
0.385213	1586300
0.356693	1590014
0.299034	1065202
0.224636	405256
0.385523	614620
0.348633	573372
0.188986	298255
0.415592	1236659
0.312054	268144
0.442562	1212447
0.344913	1132671
0.327244	759628
0.400402	1415033
0.394512	995466
0.378083	749757
0.248505	1571958
0.420552	458702
0.440702	219165
0.450001	675819
0.336234	1462354
0.261525	515758
0.351113	1298248
0.295934	117095
0.342123	1581810
0.265555	329510
0.337474	581265
0.268345	135233
0.321974	969118
0.318564	708383
0.255325	1585485
0.257495	1614016
0.186196	1011926
0.444112	419575
0.363823	1073240
0.413732	1224619
0.313604	489919
0.433572	837722
0.267105	1721676
0.388933	1534191
0.297794	1054737
0.329724	1026153
0.212856	950498
0.342123	264893
0.414042	1579760
0.379013	640740
0.302134	1487070
0.268655	1038701
0.413112	534426
0.440392	205066
0.295934	1116420
0.247885	163478
0.465191	503853
0.270515	1061122
0.247265	522572
0.375603	1485073
0.242615	692514
0.346773	195876
0.300894	1423723
0.369093	925606
0.429852	1327393
0.311434	913532
0.302134	898775
0.169147	1553419
0.221846	888560
0.201386	376593
0.425822	1646639
0.275785	145838
0.335924	1050277
0.317324	1228872
0.253465	1541961
0.226496	540297
0.364753	720752
0.329104	1169301
0.164807	1357709
0.375293	1097598
0.370333	1358143
0.421482	1610020
0.320114	874603
0.192086	371482
0.255945	193432
0.345533	899007
0.291284	657219
0.181237	1165546
0.321354	870436
0.373433	718836
0.432952	1124702
0.326934	361096
0.450001	581292
0.289424	376415
0.341503	1435409
0.212546	565379
0.237655	1186735
0.364753	1850403
0.349253	492038
0.448761	266491
0.173797	1316530
0.284155	1723725
0.362583	1546548
0.439462	1214476
0.343363	837975
0.328174	974750
0.266175	1069211
0.387693	950580
0.242615	1611733
0.366923	375084
0.226496	1019682
0.260285	1058877
0.349873	1630218
0.437602	276699
0.457441	464593
0.263385	1067438
0.360413	960582
0.311124	565079
0.317324	773959
0.428922	956234
0.330964	1275856
0.166047	962543
0.205726	1852558
0.336234	642995
0.468601	1578870
0.374673	1281888
0.254395	1435889
0.450311	1227663
0.189916	344504
0.169147	872410
0.250675	604148
0.316704	874431
0.226496	987148
0.367543	380220
0.393582	1437790
0.227426	451142
0.252845	1189768
0.400712	1574012
0.262455	524119
0.288805	788663
0.417142	1180709
0.374673	364409
0.184957	1255773
0.203556	641184
0.456821	116060
0.236416	1053021
0.370333	1870925
0.440392	564967
0.213166	614420
0.337164	462545
0.331274	1554583
0.351423	462518
0.164497	1656958
0.340883	838041
0.331584	507808
0.352043	1549832
0.192086	907525
0.161397	683821
0.440702	995350
0.429852	1224842
0.164187	827123
0.407532	958490
0.342433	1470623
0.200456	323310
0.411562	866205
0.290354	1013495
0.417452	1238957
0.388933	390808
0.401952	1231764
0.376843	1241087
0.355453	651498
0.378083	608259
0.347393	1425259
0.171317	588097
0.308334	661245
0.419312	1495163
0.334684	743750
0.248195	800684
0.286325	690563
0.376843	589854
0.387383	1581225
0.386143	1069407
0.202316	938339
0.282295	778015
0.314224	821383
0.228976	1525774
0.439152	606421
0.276715	927631
0.161397	326190
0.334994	765680
0.318564	1480421
0.363203	651678
0.333444	1186676
0.321974	458871
0.384283	1531725
0.420862	462573
0.373123	1640533
0.266175	1221513
0.241375	1214410
0.358553	440280
0.329104	1143815
0.301204	1294303
0.353593	260761
0.275785	170511
0.428302	1077066
0.248815	488101
0.193946	267823
0.250055	1523856
0.414972	841692
0.394822	354298
0.419002	1250077
0.280125	999703
0.276715	1003902
0.162637	1712871
0.410632	1652864
0.227116	976958
0.321354	1453974
0.291594	542375
0.313604	520377
0.398852	368052
0.324144	1561381
0.338404	480094
0.291904	1421063
0.358553	389046
0.354213	1472543
0.197666	137522
0.202626	682010
0.345533	486138
0.397922	1304463
0.284155	153686
0.403192	1292616
0.280745	675600
0.370333	1561506
0.411872	172765
0.366613	1443635
0.269585	1230789
0.331274	1105687
0.345533	1054521
0.395442	608649
0.406292	565361
0.385523	821501
0.331274	398008
0.376223	1588394
0.406912	1255450
0.248195	1175379
0.322594	1235328
0.265245	1044398
0.279505	989024
0.166357	1132228
0.363513	472649
0.244785	376505
0.361343	133215
0.401022	1545216
0.290974	383791
0.336234	1749729
0.321974	753741
0.343053	551148
0.250055	907335
0.452171	938287
0.342743	626861
0.290354	620244
0.321044	727211
0.322594	1390727
0.342123	1179534
0.412182	1872985
0.187126	1840091
0.458371	1573640
0.300584	991088
0.277025	1028358
0.291594	1658994
0.340574	1543187
0.201696	1509447
0.197356	1218514
0.468291	1222345
0.216576	1040587
0.328794	1429664
0.417762	544691
0.324454	1048277
0.227116	272148
0.217816	559098
0.377153	1753858
0.211306	1525992
0.399472	1815530
0.221226	162464
0.233936	689819
0.321044	1155040
0.257185	1079144
0.301824	1071098
0.251605	484009
0.457131	1367794
0.461781	846239
0.217196	136259
0.317324	1171439
0.315464	880546
0.195496	647166
0.389863	913277
0.305544	1134674
0.290974	486046
0.390793	233882
0.274545	1523684
0.383663	1587345
0.328174	567157
0.358863	1796994
0.381493	942009
0.423342	901099
0.166047	1238820
0.198596	1068726
0.333134	638944
0.454961	346206
0.456511	404991
0.373123	874334
0.355763	1169280
0.264315	733335
0.416832	665528
0.264935	598385
0.248815	1337155
0.363203	1756470
0.194876	1665157
0.252845	1803141
0.425512	599905
0.318874	624719
0.171317	1050385
0.325384	579594
0.170077	1280104
0.390483	1048328
0.256565	246614
0.337164	880876
0.373123	1593125
0.331894	856441
0.262145	1313030
0.314534	1152903
0.263695	575826
0.289424	1329216
0.364753	1042573
0.210686	1298475
0.387073	946420
0.407842	524708
0.315464	942366
0.453721	337787
0.311744	573487
0.223706	1603083
0.394202	1390660
0.458371	169303
0.336854	308770
0.410322	1478389
0.368163	542843
0.341813	905131
0.222466	903527
0.350803	321707
0.261835	876857
0.425512	1112114
0.452791	528215
0.365993	1754417
0.325694	526537
0.329724	333084
0.349563	698017
0.181857	1556232
0.200766	1472213
0.304924	910996
0.351423	1168552
0.379013	1050626
0.377773	458881
0.345843	482258
0.198596	235227
0.311124	1380066
0.376223	573397
0.237655	1186124
0.358863	757825
0.405362	849937
0.417452	878442
0.446591	1572851
0.318874	497776
0.312984	1392906
0.305544	1335573
0.166667	880440
0.286325	1120275
0.387693	718735
0.427372	1590257
0.339644	406793
0.184647	1165407
0.423342	1118200
0.236416	1425302
0.170697	878961
0.400402	451479
0.368473	1470336
0.436672	1541876
0.296244	567548
0.444731	663569
0.301824	1249562
0.309264	1308894
0.285705	1218587
0.371883	1606915
0.381493	606375
0.328484	1236941
0.299964	1398762
0.399782	1306551
0.249125	1294439
0.208206	1749793
0.352973	1171341
0.364443	1063216
0.189606	950649
0.197976	1259206
0.166047	1148998
0.343053	410298
0.315774	816962
0.362583	299798
0.341193	1594279
0.178757	967021
0.218436	1573800
0.253775	401729
0.469841	591958
0.267725	369968
0.458681	1165130
0.392652	778323
0.221846	110461
0.358553	1089786
0.237655	236646
0.400402	1040119
0.394202	622748
0.394822	1244950
0.439772	636549
0.461781	1226821
0.323524	430614
0.270515	1138875
0.396682	1257455
0.455271	149163
0.160777	1552593
0.366923	852035
0.339024	706940
0.316704	1359993
0.436982	428418
0.401952	561106
0.352043	1374159
0.164807	868661
0.389243	1265923
0.435122	210249
0.313914	281396
0.363203	808736
0.276715	1474344
0.238895	582024
0.368473	843802
0.434502	548660
0.182167	1285880
0.162017	1065222
0.271135	857788
0.414042	1589030
0.253155	964277
0.391723	1006005
0.302754	639066
0.259355	952029
0.348633	357887
0.345843	1341683
0.380563	628917
0.350803	1235843
0.420242	162361
0.464261	628600
0.392962	1419563
0.416522	1302239
0.453411	1553484
0.268655	326414
0.212236	417478
0.356073	1360151
0.330034	1150961
0.277025	940253
0.255635	1238948
0.267415	1602550
0.183097	1563584
0.312674	402919
0.375913	1628366
0.431402	1010047
0.404742	989378
0.259975	1189734
0.248195	784160
0.251915	794518
0.442252	599731
0.415592	1545697
0.318254	1220500
0.353283	427083
0.453721	1782577
0.351733	807308
0.358553	630863
0.467051	373371
0.248505	247826
0.330344	639190
0.315774	659601
0.441942	1022000
0.387383	1396445
0.233316	1034635
0.332514	1868807
0.431092	1300296
0.352353	216467
0.375913	1176546
0.383973	1271770
0.389863	377010
0.423032	559322
0.314224	1105981
0.190846	1544156
0.316394	1353754
0.371883	1247464
0.358553	915852
0.458991	983217
0.297484	498045
0.236416	1654794
0.281985	1548587
0.300274	524189
0.381493	1372469
0.386453	968623
0.450621	243807
0.279195	175097
0.217816	499837
0.353593	1582558
0.172247	542859
0.412182	589485
0.268655	1057041
0.362583	1124277
0.444421	1232645
0.368163	1261232
0.423342	1640522
0.416212	975050
0.336234	383778
0.332824	837583
0.435742	644988
0.169147	669696
0.224326	997446
0.285705	993706
0.243545	653748
0.433572	614553
0.444112	1435468
0.352663	620572
0.342123	486205
0.409392	1554285
0.254395	436440
0.340264	408466
0.203556	782445
0.160157	1257574
0.177827	378514
0.391413	862431
0.447521	528264
0.435432	1561763
0.286635	581416
0.329414	308663
0.358863	140473
0.179687	1549567
0.196736	256460
0.268965	603889
0.347703	651375
0.378703	1141028
0.241375	359577
0.356693	743599
0.388623	1519682
0.360723	1498990
0.404432	262051
0.379013	1194071
0.432022	436495
0.259045	257861
0.256565	1292245
0.365373	1392340
0.221846	1120188
0.448761	1766723
0.404742	633134
0.459611	731500
0.209446	1322694
0.436052	532483
0.338404	1290123
0.468291	326632
0.275165	369491
0.228666	269175
0.388623	1308487
0.387383	1278155
0.453721	1470534
0.175347	649315
0.426752	1116493
0.260905	1351829
0.289734	321815
0.274235	282732
0.313604	1059033
0.254085	1181390
0.327554	995563
0.426132	1517717
0.445661	712840
0.227736	657344
0.423962	109544
0.215956	882695
0.383663	852382
0.446901	554793
0.272065	484183
0.407532	911269
0.415592	1740134
0.237346	1173613
0.281365	735077
0.324764	1513738
0.394512	872385
0.351733	1101893
0.162637	247643
0.348943	721228
0.442562	242186
0.184027	1836163
0.291594	417400
0.244165	1022317
0.262145	536222
0.176587	671949
0.189296	618115
0.320734	632586
0.258115	1050264
0.384283	1323374
0.319804	514105
0.381493	1544971
0.374053	434305
0.436362	1562884
0.381803	1091635
0.424272	1228852
0.250055	1192036
0.314224	140674
0.169767	373180
0.204796	1616095
0.218746	416117
0.401642	1513294
0.424582	1599494
0.427992	642744
0.194566	1594244
0.320114	962559
0.166047	999065
0.206346	1394961
0.208206	344625
0.226186	1176617
0.399472	1310515
0.272375	1805520
0.313604	1345477
0.329104	806573
0.202006	1169597
0.405982	651286
0.272995	208713
0.378703	422871
0.278265	146906
0.311744	659580
0.335924	1007444
0.166357	1081553
0.385833	927782
0.341193	1439731
0.214716	1807248
0.163877	1406950
0.336854	1756441
0.201076	432525
0.268035	1003798
0.427992	1544367
0.247265	1141793
0.345533	148060
0.362893	1759985
0.364133	298214
0.419002	569028
0.379943	478263
0.431712	1544363
0.247575	1093592
0.324454	239573
0.325694	1584906
0.318874	1780549
0.343983	1173859
0.349253	1179500
0.321354	671791
0.350803	1789095
0.372503	950600
0.275165	1421050
0.257185	518094
0.370643	1554235
0.295624	1437440
0.341193	1210715
0.397612	1848283
0.361963	1069360
0.323524	796768
0.348323	1151104
0.273925	1152029
0.353903	802600
0.370643	620350
0.176587	1595179
0.330964	891110
0.399472	1068994
0.405982	264830
0.406292	596149
0.264625	1427185
0.333444	784573
0.329724	522420
0.445971	1417006
0.190536	583524
0.277335	1562399
0.410632	1128187
0.193326	1603911
0.266795	676206
0.330964	1197847
0.197046	324708
0.394822	618356
0.274545	1353397
0.454341	492315
0.287255	944146
0.373433	1415204
0.231146	1544320
0.377153	1592134
0.362273	508380
0.283845	387138
0.469221	956100
0.268655	1562684
0.387073	293635
0.355453	776480
0.319494	644889
0.341503	1201891
0.388623	1531818
0.250055	827568
0.383973	434462
0.342743	853986
0.250365	935746
0.209756	470810
0.178137	794302
0.380253	1628301
0.357933	624335
0.337784	1001402
0.213786	470813
0.464571	417427
0.203556	138401
0.371263	1046302
0.324454	1197010
0.339024	1571860
0.306784	505828
0.286945	822931
0.384283	307101
0.333134	540886
0.433882	1046543
0.317324	1595559
0.410942	1476373
0.319184	985133
0.381493	624510
0.368163	1605792
0.275165	1081474
0.449071	176486
0.401332	1384793
0.333134	1276117
0.268655	735153
0.334684	403067
0.182477	342517
0.215646	732981
0.258425	1089853
0.360103	1572729
0.269585	1083313
0.341193	913492
0.346153	1386408
0.399472	1170439
0.382113	849651
0.389553	288627
0.285705	1014001
0.187746	1179330
0.331274	1600346
0.382423	143626
0.226496	1444032
0.261215	1521403
0.402572	271070
0.344293	722989
0.334684	581735
0.244475	428596
0.405982	989337
0.328484	152416
0.381803	986769
0.276095	449510
0.433882	1648854
0.304304	964353
0.280435	369522
0.275165	392620
0.412182	1480454
0.342743	893283
0.222466	1200459
0.223396	1417255
0.254085	351383
0.164187	880878
0.443802	361142
0.365063	1349633
0.265865	408407
0.204486	1844368
0.331274	1033961
0.315464	1347830
0.335924	361412
0.271755	1509410
0.439152	1439994
0.357003	1024335
0.419002	1403122
0.366923	1128261
0.324454	1858575
0.312054	417839
0.399782	1309470
0.290664	823167
0.203556	984833
0.373433	309053
0.203866	1179313
0.250985	1382159
0.184337	745274
0.179687	1542152
0.417142	1020255
0.437292	278170
0.347083	305627
0.335614	358096
0.362583	1187675
0.369403	1584926
0.456201	514218
0.337164	1654800
0.363823	1367996
0.374363	160036
0.436052	1620144
0.266485	1626413
0.379323	704939
0.266795	1166298
0.234246	1388557
0.250675	735511
0.279505	161542
0.372193	362878
0.240445	669677
0.283535	443589
0.184337	612650
0.194566	1271587
0.398852	767958
0.358863	1147890
0.215646	751254
0.351423	577890
0.186196	370040
0.271135	1159496
0.400092	833934
0.227736	1770307
0.313604	1190089
0.303064	890972
0.366303	898992
0.379323	712522
0.324144	235601
0.322284	310723
0.289115	1241194
0.288495	1154087
0.294384	1115843
0.357933	1550495
0.215026	262211
0.263385	995316
0.160467	980840
0.416832	1376375
0.293144	412274
0.213476	716427
0.169147	1450255
0.384903	1361889
0.224946	612737
0.319494	1396767
0.321044	455390
0.321664	378634
0.221536	488151
0.228976	776477
0.388003	1261246
0.224326	224602
0.442252	199768
0.375913	753463
0.405052	860446
0.244785	1636602
0.214096	573268
0.454031	419554
0.380873	1143083
0.452481	470494
0.406602	677966
0.285395	1237146
0.384903	303960
0.419932	1557237
0.451551	1513579
0.193636	351064
0.364133	1017863
0.202006	1073099
0.206346	223192
0.395442	710975
0.337784	1553618
0.268035	549111
0.222466	1499133
0.368163	938349
0.376533	1116367
0.469841	1284242
0.427372	1167342
0.365993	1470363
0.320424	235279
0.191156	378164
0.273615	1412866
0.368473	485951
0.210066	1134689
0.279505	1164993
0.400402	131094
0.204796	1186729
0.370333	694703
0.252225	817086
0.368473	426578
0.288495	739271
0.444112	1208150
0.394512	813246
0.315464	569567
0.427992	952624
0.354833	907235
0.466741	1823845
0.369713	1290451
0.347393	1247488
0.295314	1222860
0.325384	962802
0.238895	812887
0.334994	1480664
0.326624	270706
0.299344	995661
0.417452	909441
0.410942	1355552
0.375293	1163138
0.308644	1325127
0.168527	677742
0.439772	1429613
0.323214	1296124
0.347083	351107
0.398542	1419580
0.441012	1210670
0.291594	392240
0.445041	220739
0.462091	1462358
0.270825	817180
0.188366	1179703
0.378703	989259
0.244165	1083767
0.200146	98498
0.245405	1547097
0.296554	1523893
0.341193	1136343
0.378703	1116233
0.200456	1212369
0.359173	1361875
0.208826	1163262
0.337784	1122199
0.399472	809298
0.377153	430938
0.392962	211189
0.305234	1066696
0.322594	532626
0.401332	1087529
0.207276	510032
0.246645	731222
0.169457	624950
0.306784	208727
0.203556	144646
0.168527	1441769
0.397612	759734
0.310504	1197969
0.405052	1157376
0.364753	628816
0.299344	168193
0.312674	1583122
0.349563	1552267
0.454961	864358
0.404742	470288
0.328794	388974
0.297794	1306802
0.324764	318186
0.446901	216515
0.401642	1245570
0.349253	1439733
0.207896	1306458
0.391103	426977
0.241065	247981
0.403192	667428
0.330964	837809
0.204176	1304803
0.400712	1542347
0.370953	1762607
0.388313	786183
0.203556	1349933
0.243545	148013
0.293144	1566866
0.364443	1253489
0.460231	1365714
0.457441	911417
0.198596	886780
0.374053	1601576
0.202006	532342
0.341193	247934
0.222466	1234739
0.170077	247786
0.358863	898986
0.364753	1121966
0.420552	1357894
0.344293	1030328
0.373123	1114005
0.224326	1462442
0.190226	229632
0.223086	417609
0.316394	1282199
0.336234	1067054
0.286015	323065
0.442252	1013687
0.336234	884650
0.401952	500003
0.308954	256382
0.276405	1017888
0.282915	1807508
0.287875	256406
0.329414	1464079
0.344293	1665105
0.178757	1558560
0.179687	757576
0.394202	1490974
0.269895	266222
0.336854	708296
0.208206	1171428
0.373123	1667199
0.312054	1114376
0.356693	657778
0.241685	843667
0.205416	565033
0.353903	225891
0.375603	1723723
0.225566	712754
0.408152	1433734
0.354833	972981
0.366303	1750332
0.166047	1365740
0.339644	827589
0.362273	1551152
0.386763	919793
0.259665	844012
0.335924	234219
0.361963	647571
0.344603	958185
0.404432	1363920
0.264935	1572156
0.423652	1247224
0.284155	1148677
0.459611	552663
0.440702	943879
0.303994	772380
0.329724	644971
0.452481	364420
0.360413	442038
0.241685	1615842
0.424582	1579134
0.289424	1112161
0.366303	1013527
0.370643	1488878
0.380253	461086
0.263075	837989
0.354213	936017
0.425202	1243063
0.340264	1249122
0.245095	954335
0.344293	339378
0.279815	831165
0.229596	1363856
0.344603	528066
0.222466	1188039
0.314534	583647
0.359483	954076
0.326934	1611763
0.297794	1089513
0.331894	1815366
0.185267	1187933
0.323214	1836082
0.419932	1577840
0.441942	1052808
0.228976	1580782
0.336544	950047
0.396372	1065127
0.338714	323317
0.337474	618559
0.378083	919606
0.405362	521855
0.287565	1415114
0.375913	1663015
0.234866	1833984
0.380563	1815563
0.290354	155572
0.211616	1277631
0.396062	1325353
0.327244	291598
0.324764	686483
0.381803	913550
0.164497	1230727
0.326314	1550433
0.219056	276681
0.327244	590156
0.377153	336315
0.391413	680046
0.217196	236670
0.246955	253790
0.336234	1196961
0.248505	154465
0.323834	538791
0.377463	861938
0.277645	1838275
0.185577	698453
0.383043	837555
0.256875	942504
0.224946	1589985
0.332824	1011831
0.308334	930164
0.278265	423219
0.379943	797081
0.434192	1048502
0.344913	944141
0.463331	1601423
0.296554	1044146
0.219986	821454
0.195806	676099
0.412492	1505593
0.200146	569131
0.305234	1457956
0.273615	821609
0.245095	247812
0.344913	364723
0.345533	1233148
0.376533	616676
0.379633	778058
0.351423	1343391
0.447521	993428
0.200146	183520
0.366923	1296502
0.315774	472431
0.338094	547161
0.371263	1106264
0.430782	1372463
0.268655	1060751
0.343053	1032210
0.280435	1032573
0.348323	711050
0.409702	1169765
0.229286	1237114
0.313604	706665
0.256565	1844236
0.263075	1059105
0.180927	1838133
0.295004	134169
0.336854	406547
0.421482	1584937
0.214096	796407
0.226186	1080992
0.358863	1224927
0.310504	1015864
0.396062	1220384
0.337784	602389
0.248505	1405125
0.183717	678028
0.410012	1272154
0.259355	507655
0.361343	845648
0.323214	1347568
0.316394	194626
0.171317	225736
0.343053	347786
0.333754	286016
0.378703	917180
0.369713	900941
0.286015	844138
0.356383	923397
0.174727	1667164
0.346463	1042351
0.350493	1537765
0.248505	1222759
0.467671	1482976
0.379633	651643
0.364753	1551383
0.332824	765920
0.347703	1280378
0.379633	1545251
0.181857	1034587
0.405362	1536117
0.307404	509748
0.344603	917521
0.368163	199818
0.316084	919953
0.333444	411967
0.372813	669605
0.427372	1578493
0.458061	516307
0.196116	1173430
0.323214	630508
0.276405	1126455
0.314224	958386
0.389553	1298514
0.209136	1228493
0.286945	1578073
0.301514	712706
0.352973	1210755
0.252845	1015774
0.423962	131037
0.199836	726734
0.384903	364381
0.384903	969045
0.306474	1079584
0.418382	823146
0.425202	378390
0.314224	1162940
0.197666	999861
0.342123	815484
0.386143	1212620
0.390793	932174
0.214096	1517323
0.356383	1205408
0.199526	1106203
0.237965	561200
0.409702	392197
0.305854	1425325
0.354523	1384540
0.457131	663575
0.313294	450942
0.162637	1472298
0.183407	1011920
0.412802	690364
0.174727	1652963
0.369403	510230
0.438222	680182
0.260285	933688
0.240135	852020
0.352973	263611
0.372813	602336
0.248195	530267
0.305854	239287
0.363513	704171
0.269895	969118
0.198286	494096
0.387073	1421203
0.180307	166895
0.209756	351356
0.317324	424820
0.286325	618717
0.219056	1390550
0.320424	610544
0.368783	581265
0.323214	1324759
0.254395	385512
0.345223	437740
0.299654	1620140
0.361033	334698
0.368163	428619
0.404432	564902
0.411252	1525593
0.257805	1152918
0.384903	235202
0.359793	171554
0.245405	671551
0.420552	823218
0.397302	1161237
0.317014	263874
0.422102	1314611
0.333444	1462224
0.445351	1325151
0.310504	369752
0.318874	511773
0.266175	1382764
0.306784	1652866
0.307404	919620
0.342123	1634392
0.269585	1351627
0.411252	976608
0.342743	1198009
0.243545	1052349
0.219366	997428
0.167287	755641
0.346463	1417121
0.412492	497790
0.251605	1050329
0.386453	1174433
0.248815	1014002
0.331274	974905
0.338714	368229
0.320734	1073143
0.238585	129948
0.367233	726844
0.384903	909671
0.399472	745350
0.294384	1531707
0.205726	518515
0.175967	1038058
0.331584	1392683
0.320734	794523
0.317634	1079601
0.379943	968645
0.371883	177623
0.252535	292058
0.313294	1294476
0.209756	1087380
0.248195	189553
0.339024	432808
0.326004	1509653
0.361343	551330
0.232386	1503431
0.351733	385282
0.349873	1821533
0.321664	976938
0.333444	596370
0.223396	401602
0.460541	1374528
0.403192	1425442
0.423342	232711
0.439772	160038
0.331894	506320
0.428612	1584256
0.227736	291699
0.349253	232558
0.454961	552637
0.343983	829792
0.251295	1557488
0.403192	1146829
0.334374	614676
0.357933	1339168
0.238275	1087173
0.375603	1505331
0.353283	944178
0.388623	684426
0.224326	1452033
0.405052	1054739
0.200456	706699
0.236416	808976
0.426132	1105811
0.306164	651527
0.348013	804686
0.379013	319731
0.361653	1547119
0.381803	874754
0.400712	404726
0.330654	1212479
0.347703	1296319
0.324764	476183
0.295934	913634
0.269895	368299
0.347083	1380280
0.175967	1036070
0.300584	1661035
0.379943	385631
0.184647	1034148
0.387073	206039
0.372813	1226903
0.299654	1648894
0.221536	1316961
0.183407	702194
0.371263	1577886
0.368783	1431841
0.228666	778334
0.287255	1558674
0.408152	532132
0.314534	359742
0.292834	1575650
0.344293	583770
0.227736	1087828
0.365993	624754
0.200456	1189895
0.377463	1076898
0.384903	1101509
0.377773	1634600
0.308334	530244
0.325074	1452128
0.342743	880580
0.316084	884385
0.383043	757494
0.401952	1417091
0.454031	1272172
0.422102	1032067
0.369403	1636556
0.419002	1554471
0.386453	1415352
0.303684	1066889
0.234246	1480635
0.261215	390699
0.215336	484479
0.229906	1605948
0.354523	1315604
0.330034	940131
0.336544	735566
0.294384	792651
0.328794	1023820
0.308334	441449
0.394512	204875
0.272065	919836
0.371883	884379
0.385833	491703
0.329414	171639
0.326314	1040174
0.179377	1530008
0.303064	1179553
0.384283	903229
0.205106	567488
0.286325	931688
0.327554	1484875
0.269275	1567820
0.202626	798380
0.318564	192180
0.394512	1228718
0.364443	1456025
0.252845	1187822
0.259355	792286
0.183717	1276692
0.326624	1644665
0.310504	663889
0.440082	1114387
0.179997	637075
0.204486	725419
0.220606	747813
0.222466	636568
0.388933	825587
0.235486	1754414
0.203556	214999
0.182477	1300791
0.365373	571229
0.405982	1602307
0.405052	287041
0.178447	342666
0.383973	566925
0.267725	1017802
0.370333	432675
0.184957	903046
0.376533	848206
0.261215	1505098
0.458991	973119
0.372503	1066972
0.305234	1239191
0.214096	1253616
0.329724	1519379
0.257805	218984
0.338094	827704
0.318874	500205
0.332204	380089
0.313294	1423149
0.336854	1587452
0.408152	530071
0.304614	1018058
0.281055	222059
0.449381	679679
0.399472	843665
0.354833	163676
0.354523	155561
0.408152	784843
0.352353	725064
0.217196	1120233
0.307404	1870860
0.390173	1584610
0.274235	1794846
0.332824	541041
0.312674	751992
0.350803	837441
0.200456	1249155
0.357933	1007563
0.246955	1584273
0.230526	260628
0.334064	1025977
0.345223	282572
0.246645	1587239
0.382423	796977
0.320114	1390675
0.284155	1333279
0.367233	1233060
0.374053	923559
0.449381	847813
0.231766	731574
0.233316	1040769
0.354523	1448233
0.411872	129099
0.388933	244962
0.400402	571520
0.414972	382252
0.254085	1132619
0.312674	387205
0.440082	967086
0.170077	317081
0.204796	694157
0.181547	1585149
0.286325	1827822
0.181857	1760509
0.398542	528346
0.224016	612737
0.337474	421400
0.357313	728943
0.202936	803226
0.287565	1026367
0.347703	1660962
0.349253	189617
0.217816	1866781
0.396682	131979
0.294384	788254
0.326314	1077320
0.317014	211264
0.247885	490374
0.224326	255226
0.287565	733155
0.330964	1276746
0.401332	1222685
0.324144	415565
0.392652	1370291
0.319494	1571926
0.387693	973080
0.416522	1764619
0.432952	1403061
0.444421	1107875
0.340883	169229
0.375293	1456476
0.223706	880497
0.205106	1345300
0.334374	1375950
0.298414	1595152
0.390173	821484
0.426132	719035
0.338404	1351584
0.247575	950243
0.285705	456920
0.427992	1427239
0.382733	622572
0.215026	1212419
0.237036	1754380
0.345843	1343364
0.174727	876803
0.297174	183568
0.319494	520470
